tau_1 (Nm),tau_2 (Nm),tau_3 (Nm),tau_4 (Nm),tau_5(Nm),tau_6(Nm),tau_7(Nm)
-0.19613264519944798,0.8275879887610248,-0.25150695567602654,-1.8336971070267367,0.2238191063518755,-0.4798665007731911,-0.12726012898811812
-0.18971077178162613,0.8601233763281646,-0.24053431646189613,-1.8574007135040138,0.22459513420860847,-0.4815608664452507,-0.1276576728014225
-0.18197499786577465,0.822352627149512,-0.23719524110391774,-1.8336352872724715,0.22434851033821585,-0.48066039682828987,-0.1283172039913027
-0.18892089196244718,0.8345915914055425,-0.23672635197305625,-1.841044542538335,0.22579567426136668,-0.48048038356830863,-0.12660282911243617
-0.18035592625669608,0.8337874178708145,-0.23531629518349184,-1.8312280006906008,0.22518357552439258,-0.4803236916979053,-0.12898727171908428
-0.18497689779840212,0.8295790770659335,-0.23968283662016848,-1.8372818541459792,0.22765826432341688,-0.48073155136418716,-0.12981914311269327
-0.17612766198028484,0.8597176449517583,-0.2265716040547637,-1.855938252532542,0.22589562832903518,-0.48251137328379023,-0.12829176859052446
-0.17342175759112455,0.8459265011495749,-0.221899016054604,-1.8491251905084682,0.2291524928561679,-0.4831250870313425,-0.12834308531694166
-0.18219486025992962,0.8289773870258847,-0.24055917567479046,-1.8470268070468499,0.22665747595423946,-0.4814420688364328,-0.12759324253389356
-0.1731353994760202,0.84433608424351,-0.21354932397037543,-1.8542617069556693,0.22676282785835908,-0.4819030813051517,-0.12576501524501588
-0.18354438334771825,0.8209417594012896,-0.23207204634773945,-1.840388477289348,0.2254462280698394,-0.4817407548176406,-0.12604517786462902
-0.18446448641110777,0.8219402697858726,-0.2396111568432369,-1.831909662582039,0.22681861371252432,-0.4804957592612146,-0.12880348859157795
-0.18707806555160741,0.8498895376706402,-0.22726038469930515,-1.853644819817298,0.2257990319809836,-0.4819801535302081,-0.1282162749081244
-0.1861599775019034,0.8298339480490733,-0.23225424120867844,-1.8423625894904334,0.22522634631359692,-0.4812479897869046,-0.12636388280736754
-0.18628469538148604,0.8245952465943882,-0.22666138248664974,-1.8380107166576223,0.22448522652045608,-0.4816769501622859,-0.12910202538980056
-0.18368379555413208,0.8348951810378962,-0.22552355521612935,-1.8459668641376894,0.22555240694196796,-0.4812656796788453,-0.12731681288649357
-0.18163772631057207,0.8503327275091804,-0.23281555618101443,-1.8585485050976025,0.22534635620451615,-0.48261368797096765,-0.12851028540649315
-0.1939739583968763,0.8309313195786641,-0.23702034777509504,-1.848574406286938,0.2246527210191893,-0.4810430905565449,-0.12729689300864275
-0.1875449525254186,0.8268028958209808,-0.24073877459482876,-1.8326298913536845,0.22401399876606065,-0.47868517554741985,-0.12822738254082758
-0.1873859079001756,0.8428141437729776,-0.23705975726201933,-1.8530659035468673,0.22641009689805594,-0.48044606939065004,-0.12626251503207034
-0.19027194419957832,0.8411664270233906,-0.242544591894412,-1.843360478008305,0.2242794881853745,-0.4811286640987786,-0.13012874909895636
-0.1818189921721165,0.8282887647356909,-0.22878817003101629,-1.8467347651098456,0.22420061693041127,-0.4806621248613109,-0.12871498444075744
-0.1886478471725474,0.825212305046104,-0.23083411828373185,-1.8503850639943127,0.22516235201254264,-0.4800725218381193,-0.12810891906858282
-0.18759303591206852,0.826578335047818,-0.24234427560214036,-1.8389570561117057,0.22428178072727223,-0.48026101643852953,-0.12901120506434408
-0.19280729435340405,0.8215129810794501,-0.24571221872729854,-1.8359767377305563,0.22638098231239345,-0.4801815952223785,-0.13161967122884843
-0.18697867308562233,0.820379212684014,-0.23407532220332106,-1.8381002734969734,0.22669845460925003,-0.47871801313398815,-0.13190745974194018
-0.18596882098129644,0.8553581807602506,-0.2308729958007173,-1.861093313344309,0.22355760936126556,-0.482810727298463,-0.12722649731368602
-0.19143335143412388,0.8055498990416684,-0.24256696433114341,-1.8224165021990324,0.22476133272372387,-0.4777061222915378,-0.12992484623694409
-0.19241832566369038,0.82619047609666,-0.23850807238429694,-1.8490534649852077,0.2233526656225112,-0.4814490285571976,-0.12703982306888187
-0.19372753238409063,0.8243692126397748,-0.2456492206682339,-1.8235557248050176,0.22639618732872144,-0.47881295055773826,-0.12617664617900606
-0.18572655359814547,0.8295372839709073,-0.23616844019389482,-1.8442609795736062,0.2260130097938332,-0.48096166407207086,-0.12542961527081314
-0.1885280202885394,0.8243885139658396,-0.23220856564295295,-1.8475949143845016,0.22731666107974846,-0.48093698590404127,-0.12976452978806555
-0.19423914430211286,0.8386437013249279,-0.23239091261318245,-1.8413318796438902,0.22622454344294002,-0.48061564850693894,-0.12951390578936123
-0.1832625419108625,0.8225802779746149,-0.23256020800269403,-1.8380524014402306,0.2240397628423253,-0.4807632124314143,-0.12916179209376208
-0.19121182310329432,0.8321721334536308,-0.24256981772800032,-1.8458677991428833,0.22396389165580505,-0.4822757609382138,-0.12841323572915622
-0.18839256446145713,0.8598406579306719,-0.23463098969321192,-1.8606612259173105,0.22565397901845952,-0.4821817412953149,-0.12751950669838
-0.1892842243533811,0.8380802737322263,-0.23817362010496215,-1.8466156179688202,0.22568612761800919,-0.4816833110419833,-0.12838783539379345
-0.1876489449810097,0.8330156076106331,-0.2382945912917775,-1.8448665300081546,0.2271043427633913,-0.4795758620989684,-0.12688456617620317
-0.19369869194789555,0.8384860908104764,-0.23513419464142346,-1.8461806825421363,0.22527444899373913,-0.4800032247313528,-0.1276447020406228
-0.18457534677070728,0.8354112287060969,-0.23933491549455985,-1.8516073285203152,0.22581001990681915,-0.4795517422643303,-0.12864726726712278
-0.18859117431905234,0.8299945253248519,-0.23872081407350199,-1.8449915180925498,0.22682218947327287,-0.4814980487233687,-0.12936162228434847
-0.1899087035169551,0.8412690215537822,-0.2383100112239491,-1.8502551271734553,0.2230012834194732,-0.48231827975409763,-0.12898896563104553
-0.18912712946373142,0.8436819274285157,-0.23914695536876912,-1.84310007105657,0.22544398310913094,-0.47932795930669553,-0.1294937412040183
-0.19128533765843303,0.8172716994260129,-0.24361566560453513,-1.841685560856187,0.22416154257831256,-0.47943734244862474,-0.13155966671843586
-0.1899820829963059,0.8204666812347199,-0.2408498618384655,-1.8347289626820533,0.22558126764264097,-0.47986991477978796,-0.13135405988323784
-0.19424844287322068,0.8347744419510237,-0.24839287363748858,-1.8456946955541866,0.224075875778559,-0.4810184236612012,-0.13216899611139668
-0.18750904456417036,0.840285414166871,-0.23817425952855517,-1.8395858747091907,0.22403289992306036,-0.4803287948968907,-0.13316595667297484
-0.19553071270909783,0.8325512112484068,-0.2513334769392587,-1.8390576641054714,0.22243091218254274,-0.48032065486014835,-0.12653441807083324
-0.19621718290656334,0.8564791443945832,-0.2510504733293674,-1.8465845803423877,0.223505023637577,-0.4813930531598874,-0.12908483478155333
-0.18973212249621468,0.820065627793095,-0.24121748239690222,-1.8287459379251962,0.2256775810370767,-0.4791260673434038,-0.13017266613082362
-0.1861278531085686,0.8554382281580394,-0.23003975750355848,-1.8608971601235458,0.22657642285529747,-0.48079617139887826,-0.1269469941385366
-0.19359881790830769,0.8491742617286118,-0.2467022049115398,-1.8616554808089858,0.22364952225900192,-0.4802000002877674,-0.12598039707229347
-0.18700698619869835,0.8197655948548577,-0.24141493997971422,-1.8338372334430726,0.2248825902391175,-0.4806597085959189,-0.12654985676152364
-0.1928153596832786,0.8243952612635933,-0.2397809427754015,-1.841554652911847,0.22429072560604651,-0.4792564319082723,-0.12521083010946987
-0.18842051429756249,0.8121222153744221,-0.24693425518520445,-1.8349641355150077,0.22419430808013982,-0.48148881781363223,-0.1263864693461799
-0.18856204066051524,0.8336912675437558,-0.24503538692215565,-1.8403825405372833,0.22402892132035257,-0.47939790362397655,-0.12483878058501549
-0.18876416421047237,0.8216959738968042,-0.23288561813145248,-1.837729448019982,0.22446789148839527,-0.4791606941847067,-0.12779594342599365
-0.1959548018582324,0.8549581507696636,-0.25252606055535337,-1.8532513381538251,0.22369060951865438,-0.48040409881902923,-0.12580383192843686
-0.18873703799069344,0.8315231868098936,-0.24243985035494434,-1.8522009912421167,0.22552233806860728,-0.4806689331204076,-0.12583917854160678
-0.18713133834944695,0.8244184831306589,-0.2364409683683932,-1.8355003606493345,0.22549430554697178,-0.4801796322711513,-0.126861901529824
-0.18598369705352263,0.8509371239656487,-0.24563167770614622,-1.8488951516170893,0.2251268425619703,-0.4803935060818611,-0.1272154099535572
-0.19487070135385456,0.8052220847718234,-0.2380355780435459,-1.8297440433172363,0.22424293307861212,-0.4796569897691524,-0.12726430163128663
-0.19085731012563495,0.8295439527888001,-0.24155921715288609,-1.845779244752098,0.2229868428613734,-0.48129184892442134,-0.12704788694031796
-0.1855761815143475,0.8489231581800325,-0.2356748971800186,-1.850269531407344,0.22566149665748947,-0.48085123101093075,-0.12400927131125446
-0.19143888257306668,0.834890843319122,-0.24904511069459137,-1.8400571694321557,0.22575718516184645,-0.4815716709550247,-0.12713917483809864
-0.19328871677250345,0.8299878042117709,-0.24310638737661597,-1.8345237317707819,0.2240938451639553,-0.48089100817244507,-0.12454899929004047
-0.18772665119599471,0.8478709130329166,-0.24294260216712985,-1.848487554906213,0.22405483623557382,-0.48101180154412365,-0.12793243954963676
-0.18750409067014895,0.8128548305174752,-0.2335340036111837,-1.8354798103935495,0.22373725671349137,-0.4802160539832642,-0.12915414310974294
-0.18925938247307156,0.860548016984804,-0.24362270227292165,-1.8466293353256884,0.2235382579877856,-0.47986531704602947,-0.12820965800255818
-0.18453443906086825,0.8197811417722106,-0.23265090644466627,-1.8372048968434425,0.22565335867897224,-0.47965476248269784,-0.12841119642675503
-0.18888488547998086,0.8618018037593056,-0.23233560467659833,-1.858733100147911,0.22733507527941463,-0.4805754236289488,-0.12798507275945906
-0.18983433017402318,0.8267833032084341,-0.24334893297634472,-1.8365422791847843,0.22527166406827098,-0.4817194280656914,-0.12741600574560913
-0.18907881420455994,0.8435000336468739,-0.24505685513280795,-1.84558475731634,0.22432760091983492,-0.4819756711351853,-0.12702353202931033
-0.19138014557794047,0.8451313030005381,-0.23573770155267545,-1.847079191764566,0.22591483929648373,-0.48241602280043683,-0.12976554554636807
-0.18925227471076583,0.8561573415828173,-0.2397342607801904,-1.859994724690329,0.2250390205610202,-0.48276507222727194,-0.1260206995193305
-0.1864753837379288,0.8607239192305542,-0.23090271597632822,-1.8647714893155933,0.22446847885362672,-0.4848879507450097,-0.1287416066349762
-0.18079088849599473,0.840737898659832,-0.2303039211372466,-1.853045411659224,0.22743642962051347,-0.4828408031173476,-0.1266241002775038
-0.17910342863049106,0.8705148921594795,-0.23224762319165224,-1.8545130122335272,0.2282665832983423,-0.48316016923772037,-0.1273642738065889
-0.1779117683826855,0.8385512638078452,-0.23829253960112107,-1.8427300090707412,0.2267665618143019,-0.47914250063916286,-0.12937345231392067
-0.182851555503189,0.8333849529650131,-0.2279448804315517,-1.843146112787897,0.2235964387360602,-0.48207251228060316,-0.12573907008625324
-0.19036462416364675,0.8297442095220543,-0.2418541297007939,-1.8407409864553594,0.22496719213971156,-0.48157786639449984,-0.13014192770047914
-0.18812404952034767,0.8306732667836338,-0.23997010001498145,-1.8473026043074157,0.2277990337457093,-0.4828833846231798,-0.13108839387000198
-0.1882721653283439,0.845964186554459,-0.23618988561516457,-1.8481762812824751,0.22678416447370164,-0.4806972662001208,-0.1305059327289272
-0.19799704431534898,0.823997217193095,-0.24873382107096179,-1.8388739235510414,0.22637926263741673,-0.4799691954475355,-0.12968956817157362
-0.1873563317129939,0.840449751927866,-0.24557595658403567,-1.8539941471084687,0.2253989863245129,-0.4825018501956629,-0.13002760454366094
-0.19363276792277603,0.8425388154919053,-0.2443539210441119,-1.8466978254125996,0.22504054709099888,-0.4814651503050109,-0.12699026417978992
-0.19038768727533492,0.8288040383577656,-0.24338520485198564,-1.834728586574071,0.22688708786496123,-0.48032999871835874,-0.12871613229303333
-0.1940733034915932,0.8123505484751433,-0.24404386487136737,-1.830580234432437,0.22667887874742637,-0.4789488441844454,-0.12894906690407007
-0.18638392590061956,0.831530972219449,-0.23400474181113412,-1.8381480958799465,0.22605069756733195,-0.4814893839404925,-0.13031596066333392
-0.19328197811211678,0.8411666952868216,-0.24575711200844133,-1.8510682366201,0.2258395255836353,-0.48127948009011706,-0.12921832442471334
-0.18285127397897402,0.8415873695148005,-0.2266797218563601,-1.8436305988529822,0.2255333666542795,-0.481472651900151,-0.1308873720618696
-0.19292847393968543,0.8201025263346783,-0.2315765672371386,-1.829461013147726,0.224231380475738,-0.47888188493048905,-0.12666529786135927
-0.18671596289199735,0.8458895014141005,-0.23220015894204854,-1.8459583266420208,0.22443568701064784,-0.4809000499378042,-0.12813032005515768
-0.19362340107903397,0.8229315483084335,-0.2342880334031531,-1.8359437587368905,0.2262018914245423,-0.4803187376601774,-0.13077114151919741
-0.18838578219467758,0.8532495386700166,-0.23842588175112384,-1.8592849602204136,0.22554943332227043,-0.4834264412271255,-0.13069188192925216
-0.18219180466767299,0.8081127252182537,-0.22697726411863975,-1.8281684017537236,0.2276640208372559,-0.48033537885403277,-0.12962828261742343
-0.1842661133705661,0.8201878599544609,-0.23246702058240012,-1.8246725721989243,0.22472018220864495,-0.47915091184137437,-0.12636722993075025
-0.19221292074816768,0.8435637316862806,-0.23221790385977414,-1.8528605870823172,0.22501299595062527,-0.48243581426098425,-0.12763502444816616
-0.18410656599205324,0.8327449698220311,-0.23351224329836726,-1.8378689387047815,0.22672449873685105,-0.4813273943533957,-0.13028636955475895
-0.19579377958152944,0.8294739329100389,-0.23502179663531236,-1.8369653341417438,0.22500127137783138,-0.4801016109214695,-0.12871279113638442
-0.17735647210843747,0.8381798160029202,-0.22921527531737193,-1.8503332138334878,0.22796081099882776,-0.48004175773362906,-0.12923066617826254
-0.18259298316666658,0.8238694952195613,-0.2352826973170036,-1.8315250038900532,0.22744672047479048,-0.4796408199605399,-0.12891348474250858
-0.1920398303955991,0.8363012803302542,-0.23249800487563346,-1.8435183180960442,0.2277400881471726,-0.4800354977316345,-0.12593856165535783
-0.19033749615175957,0.8326507345887274,-0.23558737173829566,-1.8406193384032135,0.2236484534943075,-0.48211754313686295,-0.1278281943864428
-0.18493274446549984,0.8323684497973564,-0.23263997986952017,-1.8454269866902377,0.2291723681207883,-0.4809327245982062,-0.12650181007169545
-0.1961296292374042,0.8385376922081108,-0.2452846653777846,-1.8397483949055222,0.22670732984047753,-0.48105930033048944,-0.12810433827104875
-0.18575217933541827,0.8385420001113914,-0.22920232726475112,-1.8355993205225092,0.2289611421984697,-0.48062073036287895,-0.129411015120195
-0.18860449184366604,0.8295146474765535,-0.23867308193155368,-1.8356875708608107,0.22760100140155312,-0.4812609438346587,-0.13088715615924665
-0.18971582062271602,0.8306321152610999,-0.23703083833306376,-1.8375199187436297,0.22576422212739317,-0.4822795431620437,-0.1298824756426805
-0.19111434835276478,0.8320199116947223,-0.2304214014318386,-1.8507255932317408,0.22578750879116516,-0.4820609736098296,-0.12891740183526082
-0.1929008311080561,0.8397762273742483,-0.24268026536351733,-1.8445966382344698,0.22759929425009293,-0.48063204891810585,-0.1254352665924966
-0.19271257145566462,0.8351706556017885,-0.2537624370045975,-1.8393024996065912,0.22405843154608696,-0.48130406085921745,-0.12909870009792765
-0.19257835546275914,0.8209647889791127,-0.23932481912940506,-1.8370899315687321,0.22674908361864962,-0.48084639787009203,-0.12832357659671276
-0.18718219566595856,0.8323252492036087,-0.240679253710785,-1.8353717514771146,0.22576195203189195,-0.48115251799580805,-0.1262890344136301
-0.18452329068121806,0.8419343934142951,-0.2298412274049899,-1.8528698863888575,0.22581044807353148,-0.48183939886759697,-0.12653333937963326
-0.18838156961669966,0.8334549717140781,-0.2409192663181319,-1.8362605109639991,0.22981087469211692,-0.4782688098738344,-0.12741636757588698
-0.1881765884415074,0.8362265997057492,-0.2412295665473644,-1.8376057896756923,0.2245247777208865,-0.48225143172044715,-0.12677175958397363
-0.18583590793163368,0.8380144857424341,-0.23412724714420055,-1.84513290256264,0.22799198710826155,-0.4792932116321388,-0.1280560517811344
-0.19102560659854584,0.8372207717659891,-0.24514930792029388,-1.8553594477623097,0.2242687430273515,-0.48268057404770154,-0.12694495406268969
-0.19705469676132442,0.8412315220277193,-0.25469026849458404,-1.8449957335040168,0.22265856918643281,-0.47958124655815776,-0.12386049966066949
-0.19211990173760807,0.8613593654678768,-0.23792187548081617,-1.859544259304478,0.22603547449385608,-0.48114928927689277,-0.12528409014237205
-0.18429643490389158,0.8488390607014419,-0.2316183357752685,-1.864760294629378,0.22529995884084833,-0.4826114161329375,-0.12457083322845018
-0.194636421770408,0.8216380611472636,-0.23689143032969048,-1.832932560533951,0.2273045905843909,-0.48202996330098874,-0.12615254987394625
-0.19340117175006546,0.8382604144125168,-0.24391462679429957,-1.8411151613434975,0.2258622176913782,-0.4815004463461265,-0.12818069034006496
-0.17772573127967023,0.8357845602760496,-0.23043466682464497,-1.8380216178708915,0.2258625284664489,-0.479650979983832,-0.12603960711727275
-0.18208742779425965,0.8299520518265089,-0.22834083269061456,-1.834447443661286,0.2261109608991334,-0.4800471177002585,-0.12638462646575807
-0.19020702809878956,0.8478604557835615,-0.23919628417166605,-1.8603532920068215,0.22374571861639472,-0.48229712360449367,-0.12612577112745016
-0.19191584525604768,0.810785229204891,-0.24608235916710275,-1.8262620098641071,0.22450894838747348,-0.4795797958610673,-0.1261248310417891
-0.1896880808075486,0.8276761374260765,-0.2438643337542558,-1.8396666848859515,0.2268480080260592,-0.48167698268756337,-0.12585900422647506
-0.19238369690458657,0.8433819427598067,-0.23652159816199125,-1.8449327860117821,0.2241217984049796,-0.48023836694063027,-0.12613344316009203
-0.18927446253043334,0.8401318181254765,-0.23265565212125558,-1.8453681932630666,0.2265282975472819,-0.48037814598420603,-0.12598816296757576
-0.18523167276631347,0.8607944873566992,-0.23414784511223033,-1.8546705775171084,0.22537097979586015,-0.4806513842505007,-0.12714691969217204
-0.1891569165763159,0.8277509822757229,-0.22794795366479878,-1.8485039988768606,0.2263046128732333,-0.4827083208564621,-0.12700993210964612
-0.18919988731010906,0.8147283424044351,-0.23852800957988762,-1.8351071557967382,0.22609605158625604,-0.47871221467459585,-0.12729838725453269
-0.1819685128529443,0.8288413572383153,-0.2345878279626642,-1.8413050810967584,0.22587906989856057,-0.4802699026301023,-0.12865049554555094
-0.19550191171581566,0.8317219492088151,-0.24341347415924852,-1.8398772993743497,0.22388816869190095,-0.479117427090491,-0.1261491535038886
-0.19568178144245582,0.8316132826836911,-0.2418676909242368,-1.8508314231039051,0.2270090477996973,-0.4800790587682431,-0.12476616322756585
-0.18283866494122417,0.846387930992434,-0.2396869677808928,-1.8484042777458378,0.2262454655956269,-0.4799621687305457,-0.12581920437623792
-0.19135202799012435,0.8529675592329713,-0.23967174347374096,-1.8618663821813282,0.22281371634392586,-0.481799684083843,-0.12568906535114507
-0.19555618557444723,0.8482374738125424,-0.23933299428020768,-1.8479011679888502,0.22441544534763766,-0.4796304480064339,-0.1281222378849249
-0.18952003326485392,0.8057108914764692,-0.23105757086497974,-1.828477225038815,0.2254630614950382,-0.4786874087905385,-0.1284157674327072
-0.19256070984616572,0.8313883487645062,-0.23772526508626424,-1.8489560759402148,0.22880836549614259,-0.4799060775620747,-0.12845042168166146
-0.1913726735111092,0.8377837172249017,-0.23993481750232287,-1.8464503404783923,0.22528577645366266,-0.4799860874080888,-0.12693134404772863
-0.19080129392563164,0.8140962190309657,-0.2388288393847685,-1.840726900028732,0.22508907800277797,-0.47911000031628287,-0.12802931573358292
-0.19451457910242487,0.8280084774618307,-0.23322314859081977,-1.8372257944735637,0.22661455892530644,-0.47908459067644416,-0.1282378777895568
-0.19242550266691408,0.8315391851599576,-0.23875688403145065,-1.845465319923606,0.22570077429598656,-0.47984565959396064,-0.12809389003233876
-0.19375089833513953,0.8368220527181861,-0.24249324672609798,-1.8487357133973221,0.22518896620482778,-0.47985819691514114,-0.12874490574281675
-0.19797812376150475,0.8113062799548005,-0.2432922427163752,-1.8319174895383863,0.22400205015726823,-0.47808135800403484,-0.12803298372399968
-0.18420888324269524,0.8617294051987179,-0.22312522143139915,-1.8572977569316202,0.22732646293357722,-0.48179925888783903,-0.12665200643136412
-0.18496444722208566,0.8340739762136695,-0.2389306856718369,-1.8393127255035944,0.22656175013820584,-0.47937836231015796,-0.13070862580399334
-0.18481286796348076,0.8321962819067072,-0.2342186173457701,-1.846235521646302,0.22867726642409672,-0.48068104237170617,-0.12675368686006722
-0.18811461610524044,0.8542169754618502,-0.2319528659779234,-1.8623593013431237,0.22512140124359128,-0.48372657921718404,-0.12896464666794827
-0.1963120674327044,0.8514553425106379,-0.2370204619880365,-1.8497724888968596,0.22608339009463851,-0.47886888475043027,-0.12825992982368364
-0.18091664299566387,0.8528806230643127,-0.2250806430037336,-1.8538226035384113,0.22706381954565558,-0.4811622508065036,-0.12725308137981445
-0.20003592288168348,0.8400314796031627,-0.24035478774662225,-1.8463977566341705,0.22283278745960208,-0.4808548002230632,-0.12711720397489426
-0.18792754159217137,0.8163371821727905,-0.2337100696443598,-1.8267741091211498,0.22587537357025494,-0.4790387801450947,-0.1320132741989095
-0.18589843845319914,0.8062495713677722,-0.24041569781811367,-1.8273307424364316,0.22590680968304191,-0.4796463965699787,-0.1327885265887577
-0.1904467537067947,0.8277087678447465,-0.23259795480731787,-1.833287510124183,0.22467639267290293,-0.4794995335250096,-0.12883766267516616
-0.19032863872563324,0.8500851347689247,-0.24211116295941754,-1.8492891059072902,0.2259872028310586,-0.48083483751990713,-0.13156381862775413
-0.1940977302537054,0.8499090433154819,-0.2381335210112154,-1.85660657427781,0.22534808646344562,-0.4797425380067196,-0.12724928465923316
-0.20048352472145603,0.8050729580422439,-0.24927540932085507,-1.8321877222741583,0.22456594846212985,-0.4799399746460973,-0.12822214922956218
-0.20071623551934048,0.8417128085687096,-0.2506002023708768,-1.845322962630567,0.22449687627912154,-0.48022660804454154,-0.12746781962685522
-0.17879996787088995,0.8117805052610766,-0.23085747036450724,-1.8298996864010175,0.22642030025501358,-0.47916156131016757,-0.12889500270398477
-0.18232720489227316,0.8504027121040748,-0.22953604801181146,-1.8558721255475759,0.22409510166445776,-0.4814081787031963,-0.13098767671605857
-0.18616121139019284,0.8454969217330065,-0.2300330191712884,-1.851455425139189,0.22456811145536315,-0.4802514945188453,-0.12782566794468692
-0.19245161915445555,0.8507496785137374,-0.24028474596426697,-1.8601371246076013,0.22596256633208683,-0.4802184212389246,-0.13097521068650497
-0.19023538562682168,0.8451043809168584,-0.23947130488326612,-1.850627099169605,0.22392752784405637,-0.4804331134310316,-0.13216571386401185
-0.18948143791770225,0.8533129347775517,-0.23538455536865807,-1.8524783566378797,0.22595950393629552,-0.48195179259566057,-0.13160462255830696
-0.18670110223225891,0.8504142037651622,-0.23176991797046437,-1.8582845035818407,0.22521822090804908,-0.480562188923442,-0.13012573287963866
-0.19107787710005,0.8628555459977407,-0.22928482349507426,-1.8566544230141842,0.22409511511400002,-0.4805974712814494,-0.13073669353718942
-0.18175223603862797,0.8332566819406927,-0.23149855096806096,-1.8465174430203473,0.22623592880038845,-0.4789753271942319,-0.13273028248851232
-0.18260041926875661,0.8259154572723694,-0.2261244409323845,-1.8351444949895697,0.22572084652688745,-0.47880076870699323,-0.13065193152204543
-0.19879120170005365,0.8530422365517727,-0.24364280286893356,-1.844223204017288,0.22365815633519961,-0.47922918328608594,-0.12667958825273506
-0.1931333077369916,0.8405819716750376,-0.2456580163686634,-1.8423941509788442,0.22441853815002927,-0.4794048817810177,-0.12660381614262065
-0.18839401771833614,0.8574379407539208,-0.23532688287131961,-1.855154204671221,0.22511334153876628,-0.48026922815611534,-0.1312752495932807
-0.18542649618323376,0.8324773435700301,-0.23183222631413844,-1.850794288869376,0.2264021678807765,-0.48121890861067645,-0.12548445767918182
-0.18884258737494944,0.8125960645799375,-0.23587447205190923,-1.8357540859291779,0.22611694827051948,-0.47910462887081745,-0.12423078477568379
-0.18727853546415285,0.8361875250170907,-0.23682361646031416,-1.8510699040260317,0.2264063585693744,-0.4820443591488911,-0.12473119264552134
-0.19143077908411418,0.8439447827436508,-0.24130866345352492,-1.853083680062512,0.22439637253412012,-0.48153066554007434,-0.12562495453865716
-0.18523366375523614,0.8320847572931137,-0.2375139426562584,-1.8427489113649316,0.2263715108154215,-0.4794109691445807,-0.12418358303478952
-0.1894260635376966,0.797549332240817,-0.23414851764706396,-1.8250789663340508,0.22498203249564042,-0.47847325015724995,-0.12425745848479362
-0.1868123224068584,0.8097608860697773,-0.23454487653834352,-1.8341033586644977,0.22690464133691682,-0.4794528458648251,-0.12676759921126
-0.19279372643444417,0.8321136897411779,-0.2426194663606235,-1.8408780276589831,0.2248659336557286,-0.47973879333973013,-0.12558301045976075
-0.19525834271695783,0.8200896446924368,-0.24063702015973673,-1.8460677475021576,0.22666218435372903,-0.4798136613968174,-0.12561097006798774
-0.19089848270010285,0.8202638573906872,-0.23884124496118303,-1.843639902525633,0.22643228718723227,-0.4790734655884064,-0.1278974965170868
-0.19142144466982436,0.827510381448361,-0.2303105610389379,-1.8466612468327919,0.22803146449137204,-0.47952056220527267,-0.12822070631417212
-0.18592704785269792,0.8382600646410447,-0.2275433317791694,-1.8464745581162196,0.2259647795823025,-0.480876167261192,-0.12937218033348494
-0.1945640152633504,0.8508072695446036,-0.24363392867533815,-1.8524457897602673,0.22531653747112465,-0.4805977801823888,-0.12986058952398835
-0.18866072163106262,0.8358390924567026,-0.23458628283134558,-1.836324295324098,0.22718513391492434,-0.4798195898816684,-0.12776805184413562
-0.18679544291517877,0.8603207197078374,-0.23393808021886647,-1.8614483826056587,0.22537763570084463,-0.48106647986108475,-0.12621219669577635
-0.1891373687960302,0.8295840584197937,-0.24408850942681684,-1.8375318657224247,0.22572956874557215,-0.4791882311827787,-0.12782584478920253
-0.1919447435046323,0.8381884921834033,-0.23949811375212043,-1.839316979507805,0.22679572536764117,-0.47916652488838934,-0.12896900237212192
-0.1870263383440964,0.820649531854468,-0.23629809422779166,-1.8507870756406035,0.22537769493218818,-0.47983471761438495,-0.12796497083513136
-0.18977753131426497,0.8682982979628162,-0.23993527776245516,-1.8662292327045888,0.22431743245359864,-0.4821825707450491,-0.12731267599576407
-0.1946055956345665,0.8342012298115883,-0.2356974115443647,-1.8519288721894462,0.22531457829821297,-0.48052453446091975,-0.12716577833898968
-0.1915419305856948,0.8285761849661066,-0.23531033075807783,-1.849385050722778,0.22564889100043034,-0.48147908043197685,-0.1297735687418878
-0.1899327343722849,0.8424030216007072,-0.23662228963708473,-1.849219258659553,0.22437832734809834,-0.48050716597373117,-0.12641733753368775
-0.18833484166473938,0.8286929437801538,-0.23991642321841056,-1.8350753121011785,0.22515624683452423,-0.4805172966338583,-0.12743860518433825
-0.1938818283436445,0.8417808258062395,-0.23519526323517542,-1.8538853546998666,0.22617742199333649,-0.48142589801612956,-0.12834199946223646
-0.18365067935382678,0.8336239787260478,-0.233538574155626,-1.8485346854649005,0.22738033613011957,-0.48071886892964194,-0.1289324245413013
-0.18984457405623595,0.8561917040558696,-0.2327773780246077,-1.8542010865393477,0.22456124102212874,-0.47900889227309357,-0.12708138687280568
-0.18754793734622172,0.8072287285437465,-0.24129548021182268,-1.8257651577789427,0.22813023953091802,-0.48039332566557613,-0.1273118678194536
-0.19425306198474357,0.8309422134538487,-0.25022793685946687,-1.8440919338751705,0.2239746972784132,-0.4803645324671099,-0.12793022924953426
-0.19144667256911696,0.8301013581291422,-0.2414689441689489,-1.8411035372196967,0.22396610976563525,-0.48023954963700294,-0.12855570686193948
-0.18874408740803333,0.8573858112047695,-0.228596615266429,-1.8509692390873487,0.22507511615777614,-0.48068437295617233,-0.1255711006830782
-0.1801317842400941,0.8544553295119187,-0.23097019211759479,-1.8525498160322609,0.22587662788425453,-0.4802753005187646,-0.1285803809884401
